numero_questao,gabarito,nu_param_B,enunciado,alternativas,ano
66,A,-0.62019,"TEXTO I
Como é horrivel ver um filho comer e perguntar: “Tem 
mais?” Esta palavra “tem mais” fica oscilando dentro do 
cerebro de uma mãe que olha as panela e não tem mais.
JESUS, C. M. Quarto de despejo: diário de uma favelada. São Paulo: Ática, 2014.
TEXTO II
A experiência de ver os filhos com fome na década 
de 1950, descrita por Carolina, é vivida no Brasil de 2021 
por uma moradora de Petrolândia, em Pernambuco. “Eu 
trabalhava de ajudante de cabeleireira, mas a moça que 
tinha o salão fechou. Eu vinha me sustentando com o 
auxílio que tinha, mas agora eu não fui contemplada. Às 
vezes as pessoas me ajudam com alimentos para os meus 
filhos. De vez em quando, eu acho algum bico para fazer, 
mas é muito raro. Tem dias que não tenho nem o leite da 
minha bebê.”
CARRANÇA, T. “Até o feijão nos esqueceu”: o livro de 1960 que poderia ter sido escrito 
nas favelas de 2021. Disponível em: www.bbc.com. Acesso em: 6 out. 2021 (adaptado).
Considerando a realidade brasileira, os textos se 
aproximam ao apresentarem uma reflexão sobre o(a)",A: recorrência da miséria.; B: planejamento da saúde.; C: superação da escassez.; D: constância da economia.; E: romantização da carência.,2023
67,B,0.12887,"No sul da Bahia, desde o século XVIII, tem-se 
registros de um tipo de sistema agroflorestal. Até hoje, 
esse sistema é característica marcante da paisagem 
da região, conhecido como cabruca, que consiste no 
cultivo do cacau à sombra do dossel da floresta nativa. 
Esse sistema de cultivo do cacau (graças à tolerância 
da espécie à sombra) é considerado amigável para a 
vida silvestre, pois apresenta superioridade em termos 
de conservação da biodiversidade quando comparado 
com outras plantações tropicais (monoculturas de dendê, 
seringa ou café), agricultura ou pastagens.
SOLLBERG, I.; SCHIAVETTI, A.; MORAES, M. E. B. Manejo agrícola no 
Refúgio de Vida Silvestre de Una: agroflorestas como uma perspectiva 
de conservação. Revista Árvore, n. 2, 2014 (adaptado).
A prática produtiva apresentada é um exemplo de",A: difusão comercial de lavouras temporárias.; B: utilização sustentável dos recursos naturais.; C: ampliação tecnológica da pecuária intensiva.; D: padronização alimentar dos povos tradicionais.; E: modernização logística de plantios convencionais.,2023
68,C,0.08088,"O masseiro, a mulher, e quatro filhos, dormindo numa 
tapera de quatro paredes de caixão, coberta de zinco. 
A água do mangue, na maré cheia, ia dentro de casa. 
Os maruins de noite encalombavam o corpo dos meninos. 
O mangue tinha ocasião que fedia, e os urubus faziam 
ponto por ali atrás dos petiscos. Perto da rua lavavam 
couro de boi, pele de bode para o curtume de um espanhol. 
Morria peixe envenenado, e quando a maré secava, os 
urubus enchiam o papo, ciscavam a lama, passeando 
banzeiros pelas biqueiras dos mocambos no Recife.
RÊGO, J. L. O moleque Ricardo. Rio de Janeiro: J. Olympio, 1966 (adaptado).
A aglomeração urbana representada no texto resulta em",A: conservação do meio rural.; B: crescimento da vegetação ciliar.; C: interferência do espaço geográfico.; D: equilíbrio do ambiente das cidades.; E: controle da proliferação dos animais.,2023
69,D,0.2661,"Elas foram as pioneiras dos direitos das mulheres 
no Afeganistão. Defensoras ferrenhas da lei, buscaram 
justiça para os mais marginalizados. Mas, agora, mais 
de 220 juízas afegãs estão escondidas por medo de 
retaliação sob o regime do Talibã. Uma delas condenou 
centenas de homens por violência contra as mulheres, 
incluindo estupro, assassinato e tortura. Mas poucos dias 
depois que o Talibã assumiu o controle de sua cidade 
e milhares de criminosos condenados foram libertados 
da prisão, as ameaças de morte começaram. O país 
sempre foi considerado um dos lugares mais difíceis e 
perigosos do mundo para as mulheres. De acordo com 
estudos de organizações não governamentais, cerca de 
87% das mulheres e meninas serão vítimas de abuso 
durante a vida.
Disponível em: https://g1.globo.com. Acesso em: 12 out. 2021 (adaptado).
O texto evidencia situação representativa de","A: afronta às estruturas sociais.; B: desprezo aos valores religiosos.; C: transgressão às normas morais.; D: desrespeito à dignidade humana.; E: oposição aos princípios hierárquicos.
–CH • 1º DIA • CADERNO 1 • AZUL–",2023
70,C,0.7685,"No cemitério, a sociedade religiosa encarregada do 
funeral, aterrorizada, apressou a cerimônia de tal forma que 
a mãe de Herzog perdeu o momento em que o caixão do 
filho começou a ser coberto pela terra. Quatro jornalistas 
que estavam presos no DOI chegaram para assistir ao 
sepultamento. Um se afastara, chorando. Dizia: Eles matam, 
eles matam! Não pergunte nada. Não podemos dizer 
nada. Eles matam mesmo. Falava-se baixo. Ouviram-se 
dois curtos discursos. O primeiro, da atriz Ruth Escobar: 
Até quando vamos suportar tanta violência? Até quando 
vamos continuar enterrando nossos mortos em silêncio? 
No segundo, Audálio Dantas recitou o Navio negreiro, de 
Castro Alves: Senhor Deus dos desgraçados / Dizei-me 
Vós, Senhor Deus / Se é mentira, se é verdade, / Tanto 
horror perante os céus.
GASPARI, E. A ditadura encurralada. São Paulo: Cia. das Letras, 2004.
O acontecimento descrito no texto, ocorrido em meados 
dos anos 1970, atesta a seguinte característica do regime 
político-institucional vigente:","A: Incorporação da estética popular para justificar o ideal 
de integração nacional.; B: Afirmação da estratégia psicossocial para favorecer 
o objetivo de propaganda cívica.; C: Institucionalização de mecanismos repressivos para 
eliminar os focos de resistência.; D: Adoção de cerimoniais públicos para controlar as 
manifestações de grupos opositores.; E: Estatização de meios de comunicação para selecionar 
a divulgação de atos governamentais.",2023
71,A,1.90011,"Alternativas logísticas estão servindo de instrumentos 
que ativam os mercados especuladores de terras 
nas diferentes regiões da Amazônia e constituem em 
indicadores utilizados por diferentes atores para defender 
ou denunciar o avanço da cultura da soja na região e, 
com ela, a retomada do desmatamento. É evidente que 
o crescimento do desmatamento tem a ver também com 
a expansão da soja, porém atribuir a ela o fator principal 
parece não totalmente correto. Parto da compreensão 
central de que a lógica que gera o desmatamento está 
articulada pelo tripé grileiros, madeireiros e pecuaristas.
OLIVEIRA, A. U. A Amazônia e a nova geografia da produção da soja. 
Terra Livre, n. 26, jan.-jun. 2006 (adaptado).
Na visão do autor, o problema central da situação descrita 
é desencadeado pela",A: apropriação de áreas devolutas.; B: sonegação de impostos federais.; C: incorporação de exportação ilegal.; D: desoneração de setores produtivos.; E: flexibilização de legislação ambiental.,2023
72,B,0.36112,"TEXTO I
Por hora, apenas os mais abastados poderão sonhar 
em viajar ao espaço, seja por um foguete ou por um avião 
híbrido, mas toda a população global poderá sentir os 
efeitos dessas viagens e avanços tecnológicos. Para uma 
aventura dessas, as empresas tiveram que criar novas 
tecnologias que podem, em algum momento, voltar para a 
sociedade. A câmera fotográfica, hoje comum no mundo, 
antes foi uma invenção para ser usada em telescópios, e 
o titânio, usado até na medicina, foi desenvolvido para a 
construção de foguetes.
ORLANDO, G. Corrida espacial dos bilionários pode trazer vantagens para todos. 
Disponível em: https://noticias.r7.com. Acesso em: 5 nov. 2021 (adaptado).
TEXTO II
ACREDITE
EM MIM. NÃO
CONFIE NESSE
PESSOAL!
BILIONÁRIOS LANÇAM NOVA ERA DE VIAGENS AO ESPAÇO...
VIEMOS
EM PAZ!
CAZO. Disponível em: www.humorpolitico.com.br. Acesso em: 5 nov. 2021.
Os textos apresentam perspectivas da nova corrida 
espacial que revelam, respectivamente:","A: Dependência e progresso.; B: Expectativa e desconfiança.; C: Angústia e adaptação.; D: Pioneirismo e retrocesso.; E: Receio e civilidade.
–CH • 1º DIA • CADERNO 1 • AZUL–",2023
73,A,0.7104,"Os séculos XV e XVI, quando se vão desmoronando 
as estruturas socioeconômicas da Idade Média perante 
os novos imperativos da Época moderna, constituem um 
momento-chave na história florestal de toda a Europa 
Ocidental. Abre-se, genericamente, um longo período 
de “crise florestal”, que se manifesta com acuidade nos 
países onde mais se desenvolvem as atividades industriais 
e comerciais. As necessidades em produtos lenhosos 
aumentam drasticamente com o crescimento do consumo 
nos mercados urbanos e nas regiões onde progridem a 
metalurgia e a construção naval, além da sua utilização 
na vida quotidiana de toda a população.
DEVY-VARETA, N. Para uma geografia histórica da floresta portuguesa. 
Revista da Faculdade de Letras — Geografia, n. 1, 1986 (adaptado).
Qual acontecimento do período contribuiu diretamente 
para o agravamento da situação descrita?",A: O processo de expansão marítima.; B: A eclosão do renascimento cultural.; C: A concretização da centralização política.; D: O movimento de reformas religiosas.; E: A manutenção do sistema feudal.,2023
74,D,0.57309,"Tahuantinsuyu — nome do Império Inca em quéchua — 
era dividido em quatro partes ou suyus: Chinchaysuyu 
(noroeste do Peru e Equador), Antisuyu (parte amazônica 
do império), Collasuyu (atual Bolívia) e Condesuyu (costa 
do Oceano Pacífico) e tinha Cuzco, no atual Peru, 
como sua capital imperial. Oficialmente, todas as etnias 
dominadas pelos incas deveriam adotar a língua quéchua, 
adorar o Sapa Inca e o Sol e pagar taxas em forma de 
horas de trabalhos periódicos. No entanto, pode-se dizer 
que o Império Inca era como um mosaico cultural em que 
vários e diferentes grupos étnicos adoravam o Sapa Inca 
e o Sol mas, simultaneamente, continuavam a adorar seus 
deuses locais e também a falar em suas línguas nativas.
MARTINS, C. Os incas e os tahuantinsuyu: apresentação. Disponível em: 
http://antigo.anphlac.org. Acesso em: 6 out. 2021 (adaptado).
Ao comparar, no texto, a vertente da dominação territorial 
com os aspectos culturais, os incas tinham uma postura",A: aceitável no que alude aos direitos humanos.; B: admissível no que remete às crenças coloniais.; C: tolerável no que se refere aos regimes tributários.; D: flexível no que diz respeito aos costumes religiosos.; E: compreensível no que concerne às normas laborais.,2023
75,C,-0.55783,"A torcida do Fluminense inicia um movimento para 
mudar a letra de uma das músicas mais populares das 
arquibancadas tricolores. Grupos pedem a remoção do 
termo “mulambo imundo”, em uma provocação direta ao 
Flamengo. Mulambo é um termo que surgiu em Angola, 
na época da escravatura, e eles eram chamados de 
mulambos pelos senhores de engenho, os patrões 
das fazendas.
Disponível em: https://oglobo.globo.com. Acesso em: 23 nov. 2021.
Qual mudança no comportamento social a proposta 
reportada no texto reflete?",A: Rejeição de costumes elitistas.; B: Repulsão de condutas misóginas.; C: Condenação do preconceito racial.; D: Criminalização de práticas homofóbicas.; E: Contestação do comportamento machista.,2023
76,D,0.44013,"Fonte: IBGE
Filhos por mulher
Décadas
Taxa de fecundidade no Brasil
De 1960 a 2020,
número de filhos baixa de
6,3 para 1,5
1
3
5
7
1960 1970 1980 1990 2000 2010 2020 2030 2040 2050
6,3
5,8
4,1
2,8
2,4
1,8
1,5
1,5
1,5
1,5
Disponível em: www.insper.edu.br. Acesso em: 27 set. 2021 (adaptado).
Qual fator foi determinante para a mudança do indicador 
apresentado no gráfico?","A: Flexibilização legal da prática de aborto.; B: Envelhecimento da população brasileira.; C: Crescimento dos casos de gravidez precoce.; D: Participação feminina no mercado de trabalho.; E: Diminuição dos benefícios na licença-maternidade.
–CH • 1º DIA • CADERNO 1 • AZUL–",2023
77,E,1.56049,"Havia já muito tempo que a Europa desfrutava os 
benefícios da vacina e arrancava à morte milhares de 
inocentes, condenados a serem vítimas do terrível flagelo 
das bexigas, e o governo de Portugal nunca se lembrara de 
transmitir ao Brasil a mais útil das descobertas humanas, 
quando aliás nenhum país mais do que ele carecia deste 
salutar invento ou se atendesse às vantagens da população 
ou ao perdimento de imensas somas na mortandade 
contínua de escravos, que este flagelo devorava. O certo 
é que mais ocupado de seu ouro que de seus habitantes, 
Portugal, como em outros muitos casos, esperou que o 
Brasil por seu próprio impulso remediasse a este mal.
PEREIRA, J. C. 12 jan. 1828 apud LOPES, M. B.; POLITO, R. Para uma história 
da vacina no Brasil: um manuscrito inédito de Norberto e Macedo. História, 
Ciências, Saúde — Manguinhos, n. 2, abr.-jun. 2007 (adaptado).
Escrito em 1828, o texto expressa a seguinte ideia de 
origem iluminista:","A: As leis observáveis regem o mundo material.; B: O monarca racional promove a sociedade justa.; C: O direito natural justifica a liberdade dos homens.; D: A produção da terra garante a riqueza das nações.; E: A responsabilidade dos governantes assegura a saúde 
dos povos.",2023
78,A,1.19358,"Os movimentos da agricultura urbana no Rio de 
Janeiro vêm crescendo nos últimos vinte anos, tanto 
por meio de reproduções de modelos de vida antigos, 
vinculados ao resgate dos próprios costumes, como — e 
cada vez mais — são revelados hábitos inventivos nos 
quais moradores urbanos de diferentes classes sociais, 
sem nenhuma referência anterior com o campo, passam a 
se dedicar a essas atividades. Ao possibilitar o acesso ao 
plantio e, consequentemente, à alimentação, permite-se 
uma nova relação com o que se come, reduzindo o 
percurso da cadeia produtiva e aproximando produtores 
de consumidores, pois ambos se confundem nas 
experiências de agricultura urbana.
PORTILHO, M.; RODRIGUES, C. G. O.; FERNANDEZ, A. C. F. Cultivando relações no 
arranjo local da Penha: a mobilização de mulheres a partir das práticas de agricultura 
urbana na favela. Cidades, Comunidades e Territórios, n. 42, jun. 2021.
A prática agrícola destacada no texto apresenta como 
vantagem no espaço urbano a",A: ocupação de lugares ociosos.; B: densificação da área central.; C: valorização do mercado externo.; D: priorização de insumos químicos.; E: mecanização de técnicas de cultivo.,2023
